cdn_event_id,server_region,latency,packet_loss,buffering_spike,failure_code,event_timestamp
CDN000011606,USA,181.13,3.81,FALSE,200,2025-09-23 15:08:24
CDN000011607,Canada,432.30,8.66,FALSE,200,2025-10-02 00:57:19
CDN000011608,India,158.87,9.60,FALSE,200,2024-01-30 21:22:53
CDN000011609,Canada,384.84,7.44,TRUE,200,2025-06-09 00:52:46
CDN000011610,USA,253.93,8.97,TRUE,502,2023-03-06 04:16:53
CDN000011611,Australia,436.31,8.81,TRUE,200,2023-08-27 15:00:23
CDN000011612,Japan,363.93,3.78,FALSE,200,2023-04-15 03:16:26
CDN000011613,Germany,88.22,1.71,FALSE,504,2024-02-16 13:46:04
CDN000011614,Singapore,135.67,6.48,FALSE,200,2025-02-25 21:36:41
CDN000011615,UK,65.22,0.25,FALSE,500,2026-04-29 08:54:04
CDN000011616,India,42.54,4.37,FALSE,200,2025-02-01 20:47:44
CDN000011617,Germany,315.39,6.65,FALSE,200,2026-01-18 01:09:48
CDN000011618,India,423.74,4.31,TRUE,200,2023-06-19 03:24:36
CDN000011619,USA,190.90,9.50,FALSE,200,2024-07-26 10:13:21
CDN000011620,Canada,433.19,3.33,FALSE,504,2026-02-03 09:08:18
CDN000011621,Singapore,295.22,5.87,TRUE,200,2024-02-18 20:27:14
CDN000011622,India,372.84,4.97,TRUE,200,2023-01-12 16:24:47
CDN000011623,Germany,498.06,3.23,FALSE,500,2023-04-03 10:11:46
CDN000011624,Canada,265.11,2.26,TRUE,200,2023-10-30 01:46:28
CDN000011625,Singapore,450.05,1.79,TRUE,200,2025-07-30 07:46:41
CDN000011626,USA,251.51,0.67,TRUE,500,2024-01-16 15:24:51
CDN000011627,UK,243.45,2.79,FALSE,200,2024-05-30 05:34:27
CDN000011628,UK,185.72,5.05,FALSE,200,2024-02-15 20:32:59
CDN000011629,India,441.49,1.13,TRUE,200,2025-10-04 13:27:50
CDN000011630,USA,380.20,6.62,TRUE,500,2024-06-23 02:53:13
CDN000011631,Canada,427.86,0.41,TRUE,200,2025-01-26 21:39:47
CDN000011632,India,499.72,9.50,TRUE,200,2025-02-02 10:39:01
CDN000011633,Australia,317.13,5.49,TRUE,200,2023-09-20 08:26:55
CDN000011634,Australia,130.85,6.60,FALSE,200,2024-08-19 12:15:37
CDN000011635,Canada,46.04,7.02,FALSE,200,2025-12-24 14:53:06
CDN000011636,USA,69.84,1.99,FALSE,500,2025-05-24 20:15:00
CDN000011637,Canada,119.47,5.70,FALSE,200,2025-12-17 11:15:51
CDN000011638,USA,252.84,4.58,TRUE,200,2024-08-25 23:51:53
CDN000011639,Singapore,321.45,4.16,TRUE,200,2025-04-07 02:47:40
CDN000011640,UK,41.13,4.75,FALSE,200,2023-03-20 00:41:29
CDN000011641,Australia,301.34,9.24,FALSE,200,2023-09-28 14:28:22
CDN000011642,Canada,325.15,0.96,TRUE,200,2024-06-23 16:16:06
CDN000011643,Germany,181.25,7.80,FALSE,200,2024-10-09 10:54:31
CDN000011644,Australia,37.82,2.78,FALSE,200,2023-07-20 07:38:16
CDN000011645,Japan,158.08,7.58,FALSE,200,2025-06-24 13:05:42
CDN000011646,UK,397.96,8.20,TRUE,200,2024-11-26 03:03:19
CDN000011647,USA,434.13,9.22,TRUE,200,2024-08-31 09:24:40
CDN000011648,Germany,392.50,4.36,TRUE,400,2025-02-04 02:45:38
CDN000011649,UK,462.49,6.61,TRUE,400,2025-09-28 02:17:02
CDN000011650,India,216.68,3.03,FALSE,500,2023-01-27 03:48:58
CDN000011651,India,261.10,6.33,TRUE,200,2024-08-15 22:16:34
CDN000011652,Germany,463.11,0.89,TRUE,400,2023-11-14 07:25:28
CDN000011653,USA,474.10,8.40,TRUE,200,2024-05-14 15:35:35
CDN000011654,Canada,413.60,0.47,TRUE,200,2026-04-22 10:31:41
CDN000011655,Canada,168.09,8.81,FALSE,200,2023-12-15 22:54:53
CDN000011656,Germany,47.65,3.37,FALSE,200,2023-10-18 14:12:25
CDN000011657,USA,183.10,5.47,FALSE,200,2024-10-13 09:20:16
CDN000011658,Australia,147.07,4.10,FALSE,400,2025-10-08 14:21:28
CDN000011659,Singapore,362.62,0.24,TRUE,400,2026-06-03 03:08:52
CDN000011660,Japan,282.35,9.22,TRUE,200,2023-04-18 17:14:31
CDN000011661,Japan,215.47,9.51,FALSE,200,2025-07-28 05:58:11
CDN000011662,USA,263.08,7.55,TRUE,200,2023-02-02 10:52:07
CDN000011663,India,394.80,5.87,TRUE,400,2024-09-06 07:15:58
CDN000011664,Australia,474.75,3.74,TRUE,500,2025-12-31 11:55:15
CDN000011665,USA,46.74,4.02,FALSE,200,2025-09-01 06:46:30
CDN000011666,Australia,438.64,9.10,TRUE,200,2024-09-30 07:40:31
CDN000011667,UK,333.85,8.33,TRUE,504,2023-12-26 16:35:51
CDN000011668,USA,431.74,7.14,TRUE,200,2026-02-18 18:30:40
CDN000011669,UK,368.41,4.85,TRUE,200,2025-10-15 13:50:25
CDN000011670,USA,340.18,4.24,FALSE,200,2024-03-11 22:09:55
CDN000011671,Germany,368.22,7.36,TRUE,200,2023-03-05 18:39:29
CDN000011672,Canada,469.73,2.03,TRUE,200,2025-03-01 20:08:28
CDN000011673,UK,348.84,2.43,TRUE,200,2026-06-18 23:05:22
CDN000011674,Singapore,124.75,2.28,FALSE,200,2024-06-05 02:46:13
CDN000011675,UK,324.06,9.79,FALSE,200,2024-01-23 10:13:53
CDN000011676,USA,256.47,4.10,TRUE,200,2024-02-25 08:31:40
CDN000011677,Australia,233.66,1.34,FALSE,200,2024-08-17 12:46:56
CDN000011678,India,228.20,5.73,FALSE,400,2023-12-10 22:57:56
CDN000011679,Australia,124.29,5.61,FALSE,200,2024-08-11 18:07:12
CDN000011680,India,448.60,7.44,TRUE,400,2023-09-13 11:35:00
CDN000011681,Singapore,194.69,8.73,TRUE,200,2023-08-30 17:50:11
CDN000011682,UK,420.93,9.92,FALSE,200,2026-04-18 18:36:18
CDN000011683,Singapore,302.73,5.91,TRUE,504,2025-10-29 05:47:31
CDN000011684,USA,172.97,4.45,FALSE,200,2023-03-10 17:41:40
CDN000011685,India,395.25,9.66,TRUE,200,2024-04-03 00:19:01
CDN000011686,Australia,353.24,5.73,TRUE,400,2023-08-25 19:51:01
CDN000011687,Germany,220.80,3.22,FALSE,200,2026-06-24 17:39:52
CDN000011688,India,252.74,6.13,TRUE,200,2025-04-14 05:11:14
CDN000011689,Canada,38.04,7.74,FALSE,400,2024-11-06 20:58:15
CDN000011690,India,18.95,9.09,FALSE,200,2025-07-18 08:42:33
CDN000011691,Germany,277.71,0.51,TRUE,502,2023-02-10 19:02:01
CDN000011692,Australia,125.30,3.27,FALSE,200,2024-03-17 00:41:19
CDN000011693,Germany,181.78,6.45,FALSE,200,2025-12-11 12:24:52
CDN000011694,UK,425.25,6.10,TRUE,200,2026-04-03 18:48:58
CDN000011695,UK,486.27,3.24,TRUE,502,2025-03-27 17:52:13
CDN000011696,India,303.08,6.44,FALSE,200,2025-11-10 12:40:09
CDN000011697,India,111.03,7.25,FALSE,500,2025-08-05 00:53:57
CDN000011698,UK,305.74,7.11,TRUE,200,2025-03-10 11:01:17
CDN000011699,Germany,329.54,3.88,TRUE,200,2026-03-26 23:08:37
CDN000011700,Singapore,42.32,3.53,FALSE,200,2023-04-26 19:12:47
CDN000011701,India,176.64,6.24,FALSE,200,2025-02-05 01:47:47
CDN000011702,Canada,329.44,1.83,TRUE,200,2025-12-19 10:07:19
CDN000011703,Canada,338.81,7.84,TRUE,504,2023-04-20 22:16:26
CDN000011704,USA,324.99,8.16,TRUE,200,2023-09-10 19:18:53
CDN000011705,Canada,123.55,8.76,FALSE,504,2026-04-29 20:19:49
CDN000011706,USA,40.29,8.39,TRUE,200,2025-10-30 23:08:04
CDN000011707,Germany,334.06,7.54,TRUE,200,2024-12-24 20:29:37
CDN000011708,Singapore,343.52,8.36,TRUE,200,2026-03-22 07:12:17
CDN000011709,India,153.25,0.30,FALSE,200,2025-08-15 22:43:58
CDN000011710,Singapore,121.97,1.63,FALSE,200,2024-01-22 03:54:28
CDN000011711,UK,292.62,9.13,TRUE,502,2023-06-17 09:50:42
CDN000011712,Australia,27.31,7.55,FALSE,200,2026-03-22 19:46:57
CDN000011713,UK,189.97,1.96,FALSE,200,2025-11-18 15:10:11
CDN000011714,Singapore,452.59,9.34,TRUE,502,2026-03-15 06:15:36
CDN000011715,UK,17.70,0.75,FALSE,500,2023-12-31 16:11:48
CDN000011716,Canada,174.80,5.80,FALSE,200,2023-07-11 20:21:30
CDN000011717,Singapore,429.11,1.87,TRUE,200,2024-06-28 00:10:23
CDN000011718,India,330.17,8.13,TRUE,200,2025-05-22 04:50:16
CDN000011719,Germany,199.78,7.74,FALSE,200,2023-09-10 21:12:26
CDN000011720,USA,381.93,6.54,TRUE,200,2024-05-28 05:03:16
CDN000011721,USA,352.09,6.04,TRUE,200,2024-01-27 19:28:03
CDN000011722,India,422.44,5.21,TRUE,200,2025-01-14 18:58:37
CDN000011723,Germany,338.30,3.49,FALSE,200,2024-09-06 07:37:19
CDN000011724,India,469.05,7.60,FALSE,200,2023-07-29 20:37:55
CDN000011725,Canada,169.38,9.51,FALSE,400,2024-03-28 00:59:46
CDN000011726,Australia,446.86,1.09,TRUE,504,2026-06-13 10:32:34
CDN000011727,Japan,450.68,5.53,TRUE,200,2024-08-04 16:15:16
CDN000011728,Singapore,31.43,9.34,FALSE,200,2023-03-24 12:16:49
CDN000011729,Japan,85.40,7.45,FALSE,200,2025-04-30 04:35:26
CDN000011730,Canada,137.75,6.85,FALSE,200,2025-07-22 09:09:02
CDN000011731,Singapore,420.42,2.44,TRUE,500,2026-03-03 13:58:43
CDN000011732,India,94.84,3.42,FALSE,504,2023-01-16 04:19:17
CDN000011733,UK,30.24,9.44,FALSE,400,2024-12-27 01:10:09
CDN000011734,Canada,280.28,4.84,TRUE,200,2025-03-22 19:32:27
CDN000011735,USA,130.69,3.09,FALSE,504,2026-05-29 17:33:34
CDN000011736,Canada,232.72,5.20,FALSE,200,2026-05-15 04:51:02
CDN000011737,UK,442.84,8.97,TRUE,400,2025-06-18 08:22:04
CDN000011738,Canada,30.78,3.69,FALSE,502,2026-06-18 20:57:33
CDN000011739,India,262.87,2.36,TRUE,200,2025-11-14 17:19:06
CDN000011740,Singapore,37.67,9.55,FALSE,200,2023-04-18 07:05:08
CDN000011741,Japan,352.54,2.16,FALSE,200,2026-06-18 03:47:49
CDN000011742,Australia,260.50,0.90,TRUE,502,2025-01-04 13:50:52
CDN000011743,UK,165.10,1.79,FALSE,200,2024-11-25 10:57:41
CDN000011744,India,305.18,6.92,TRUE,504,2024-08-17 10:02:17
CDN000011745,Australia,154.22,2.88,FALSE,500,2025-11-13 02:27:44
CDN000011746,India,122.76,3.97,FALSE,200,2023-04-29 21:11:34
CDN000011747,Canada,214.42,5.30,FALSE,200,2024-12-09 04:51:11
CDN000011748,UK,318.26,6.74,TRUE,200,2024-02-11 10:17:12
CDN000011749,Germany,24.98,6.87,FALSE,200,2025-05-09 06:18:28
CDN000011750,Japan,13.41,3.01,FALSE,200,2025-09-28 12:02:12
CDN000011751,Singapore,323.38,8.35,TRUE,500,2025-02-22 21:10:09
CDN000011752,Singapore,393.88,4.04,TRUE,200,2023-02-19 06:59:42
CDN000011753,Japan,82.99,2.35,FALSE,200,2024-02-18 12:35:34
CDN000011754,Canada,497.71,2.97,TRUE,400,2023-12-02 08:25:37
CDN000011755,UK,170.99,9.20,FALSE,200,2025-08-27 07:27:37
CDN000011756,UK,12.18,9.92,FALSE,200,2026-03-24 19:21:02
CDN000011757,Singapore,348.94,5.07,TRUE,500,2024-04-22 09:31:11
CDN000011758,India,346.68,0.34,TRUE,502,2025-09-08 18:06:27
CDN000011759,Japan,359.05,6.12,TRUE,200,2023-11-20 11:18:44
CDN000011760,Japan,284.62,3.71,TRUE,200,2025-06-03 12:11:07
CDN000011761,Canada,103.75,9.35,FALSE,200,2023-03-10 08:52:52
CDN000011762,Australia,271.90,1.37,TRUE,200,2026-02-19 18:07:29
CDN000011763,India,125.39,4.42,FALSE,500,2024-09-04 06:01:14
CDN000011764,Singapore,44.14,8.47,FALSE,504,2026-01-14 11:59:21
CDN000011765,India,341.24,9.24,TRUE,504,2026-03-05 11:48:26
CDN000011766,Singapore,264.89,4.60,TRUE,200,2024-04-28 06:25:04
CDN000011767,Canada,178.40,4.90,FALSE,400,2025-08-05 03:02:08
CDN000011768,USA,345.33,5.40,TRUE,200,2024-08-22 18:30:24
CDN000011769,Japan,248.47,4.11,FALSE,200,2024-07-24 04:31:02
CDN000011770,Australia,310.04,9.47,TRUE,200,2024-07-21 12:48:12
CDN000011771,India,281.99,7.54,TRUE,200,2023-05-06 12:16:29
CDN000011772,Australia,30.20,0.24,FALSE,200,2024-10-16 14:42:07
CDN000011773,Australia,165.38,0.65,FALSE,200,2023-03-13 16:31:59
CDN000011774,Japan,81.51,0.64,FALSE,502,2023-09-17 20:58:39
CDN000011775,Germany,228.28,5.69,TRUE,200,2024-03-14 04:57:51
CDN000011776,Japan,494.06,4.45,TRUE,200,2026-05-07 15:40:07
CDN000011777,USA,44.71,0.60,FALSE,200,2023-03-11 07:19:18
CDN000011778,USA,129.76,0.10,FALSE,200,2026-01-05 14:01:17
CDN000011779,Germany,300.27,7.24,TRUE,200,2025-08-02 18:59:30
CDN000011780,Japan,386.08,0.52,TRUE,504,2025-12-24 12:07:44
CDN000011781,USA,497.58,6.74,FALSE,400,2024-04-19 03:14:44
CDN000011782,India,107.13,4.74,TRUE,200,2024-06-17 04:56:52
CDN000011783,UK,100.48,5.91,FALSE,200,2024-11-24 02:26:33
CDN000011784,USA,101.57,7.45,FALSE,400,2026-02-02 15:32:03
CDN000011785,Germany,209.42,2.33,FALSE,502,2023-12-08 07:41:17
CDN000011786,Australia,259.37,2.23,TRUE,200,2024-02-06 21:47:03
CDN000011787,Japan,107.17,2.73,FALSE,502,2025-02-12 14:33:43
CDN000011788,India,213.32,5.08,FALSE,200,2026-06-07 21:11:58
CDN000011789,India,168.03,4.44,FALSE,200,2023-01-04 12:06:58
CDN000011790,UK,493.62,9.54,TRUE,200,2024-06-07 09:25:42
CDN000011791,Germany,243.61,1.51,FALSE,200,2026-06-05 02:15:35
CDN000011792,USA,493.86,0.01,TRUE,200,2023-03-21 20:22:30
CDN000011793,UK,65.45,3.96,FALSE,200,2026-06-25 12:32:10
CDN000011794,Canada,339.79,6.24,TRUE,504,2025-03-23 10:33:42
CDN000011795,India,111.27,8.73,FALSE,200,2023-07-05 17:07:26
CDN000011796,Singapore,215.03,3.49,FALSE,400,2023-06-09 09:05:03
CDN000011797,Australia,175.85,5.21,FALSE,500,2026-05-12 02:52:43
CDN000011798,Japan,45.81,8.62,FALSE,400,2023-10-20 00:20:48
CDN000011799,USA,310.75,1.86,TRUE,200,2024-11-07 22:44:46
CDN000011800,India,414.94,6.04,TRUE,200,2026-02-13 01:20:08
CDN000011801,Germany,224.17,5.04,FALSE,500,2026-02-25 13:43:03
CDN000011802,Japan,65.51,8.96,FALSE,200,2026-04-18 06:00:18
CDN000011803,UK,453.94,3.41,FALSE,400,2025-05-30 21:24:54
CDN000011804,Germany,482.97,5.39,TRUE,200,2024-11-06 20:02:50
CDN000011805,Canada,482.21,1.23,TRUE,200,2026-03-27 18:52:08
CDN000011806,UK,150.92,9.32,FALSE,200,2025-10-29 11:25:05
CDN000011807,Singapore,317.75,3.02,TRUE,502,2026-05-23 20:20:21
CDN000011808,USA,495.95,3.79,TRUE,200,2023-06-05 17:33:24
CDN000011809,Singapore,350.57,9.02,TRUE,504,2026-03-05 02:31:37
CDN000011810,USA,263.88,8.38,TRUE,200,2025-06-28 02:31:01
CDN000011811,Singapore,365.32,9.45,TRUE,200,2025-10-29 12:05:59
CDN000011812,Singapore,98.45,9.52,FALSE,400,2025-04-24 00:28:09
CDN000011813,Australia,408.14,4.16,TRUE,400,2024-05-23 18:17:09
CDN000011814,Australia,348.58,9.64,TRUE,200,2025-07-27 22:55:08
CDN000011815,India,239.49,0.73,FALSE,504,2024-11-22 10:09:20
CDN000011816,UK,163.61,7.36,FALSE,200,2024-01-24 02:41:44
CDN000011817,USA,450.01,7.97,TRUE,200,2025-05-27 07:20:50
CDN000011818,India,433.01,7.61,TRUE,200,2025-09-10 19:34:39
CDN000011819,Australia,379.13,3.06,FALSE,200,2025-06-06 14:19:18
CDN000011820,USA,220.50,8.87,FALSE,200,2025-08-04 12:40:34
CDN000011821,Japan,38.36,3.60,FALSE,500,2023-03-03 09:46:22
CDN000011822,Japan,163.41,0.81,FALSE,200,2024-09-15 03:35:21
CDN000011823,Japan,98.43,3.12,FALSE,400,2023-08-20 04:28:45
CDN000011824,Canada,448.33,4.93,TRUE,200,2023-10-02 15:50:00
CDN000011825,India,197.34,1.86,FALSE,200,2023-08-10 09:03:16
CDN000011826,Canada,317.21,9.92,TRUE,200,2026-02-18 00:14:52
CDN000011827,USA,445.18,5.15,FALSE,400,2024-10-23 23:06:52
CDN000011828,Canada,159.19,0.41,FALSE,504,2025-10-28 09:08:43
CDN000011829,India,421.51,3.06,TRUE,400,2025-05-14 14:49:07
CDN000011830,Japan,220.44,2.87,FALSE,200,2023-05-28 12:17:32
CDN000011831,Germany,424.51,0.85,TRUE,200,2023-08-17 16:39:06
CDN000011832,Australia,224.36,0.01,FALSE,200,2025-10-01 21:43:40
CDN000011833,Canada,391.78,4.82,TRUE,502,2026-01-05 05:01:47
CDN000011834,USA,378.86,2.06,TRUE,200,2024-07-06 09:56:17
CDN000011835,India,162.37,2.66,FALSE,400,2023-10-14 04:26:49
CDN000011836,Germany,446.92,7.88,TRUE,500,2024-03-16 01:15:29
CDN000011837,Canada,470.08,4.67,TRUE,200,2024-07-25 13:54:03
CDN000011838,Australia,91.10,3.39,FALSE,200,2023-07-07 10:10:11
CDN000011839,Canada,67.14,8.54,FALSE,502,2024-03-27 16:49:49
CDN000011840,Germany,356.21,0.45,FALSE,200,2024-11-23 18:09:04
CDN000011841,Australia,362.33,3.51,TRUE,504,2024-09-28 20:04:43
CDN000011842,UK,288.34,4.32,TRUE,200,2025-03-22 23:32:47
CDN000011843,Canada,458.61,2.44,TRUE,200,2026-06-08 22:48:44
CDN000011844,India,46.45,2.53,FALSE,200,2025-11-28 17:17:24
CDN000011845,USA,397.76,8.82,TRUE,502,2023-05-06 19:42:06
CDN000011846,Singapore,406.65,2.63,TRUE,200,2023-07-17 20:58:17
CDN000011847,Germany,334.15,8.53,TRUE,200,2025-09-06 04:57:00
CDN000011848,UK,407.32,9.56,TRUE,200,2023-11-06 21:14:53
CDN000011849,UK,411.28,3.81,TRUE,200,2024-08-23 00:36:35
CDN000011850,Singapore,326.57,5.53,TRUE,200,2025-09-09 16:50:15
CDN000011851,Germany,147.69,7.65,FALSE,500,2023-12-27 17:30:16
CDN000011852,Japan,250.68,2.69,TRUE,200,2023-11-25 14:07:18
CDN000011853,India,189.12,5.14,FALSE,400,2023-07-07 09:39:55
CDN000011854,Japan,463.26,3.37,TRUE,200,2025-01-18 01:49:54
CDN000011855,Singapore,391.72,3.44,TRUE,502,2023-12-17 01:40:57
CDN000011856,Japan,36.86,0.48,FALSE,200,2023-06-11 18:59:18
CDN000011857,UK,390.24,8.18,TRUE,502,2025-10-27 06:10:34
CDN000011858,Germany,323.75,6.36,TRUE,200,2023-09-29 14:06:56
CDN000011859,Australia,254.99,4.90,FALSE,200,2026-04-10 18:38:50
CDN000011860,Germany,161.35,0.88,FALSE,200,2023-09-13 06:41:24
CDN000011861,Japan,125.53,3.82,FALSE,504,2024-05-17 03:19:44
CDN000011862,Germany,324.86,0.13,TRUE,200,2024-04-01 05:27:37
CDN000011863,Canada,168.43,4.99,FALSE,200,2023-09-23 15:08:51
CDN000011864,Australia,184.82,6.15,FALSE,502,2026-06-25 22:17:47
CDN000011865,UK,386.85,8.07,FALSE,200,2025-09-12 19:23:41
CDN000011866,Singapore,113.52,5.64,TRUE,200,2025-02-25 22:04:37
CDN000011867,Singapore,84.01,8.28,FALSE,200,2025-04-30 22:24:04
CDN000011868,Canada,228.58,5.60,FALSE,200,2024-03-29 10:08:51
CDN000011869,USA,117.24,5.01,FALSE,200,2024-10-12 18:06:24
CDN000011870,Japan,293.43,5.47,FALSE,200,2024-09-02 07:52:13
CDN000011871,Germany,110.17,1.38,FALSE,504,2023-06-12 09:14:14
CDN000011872,Canada,339.39,5.01,FALSE,500,2025-10-10 00:41:31
CDN000011873,USA,212.33,5.88,FALSE,200,2023-01-08 17:02:38
CDN000011874,India,260.95,2.99,FALSE,200,2024-05-28 12:16:04
CDN000011875,Australia,346.45,6.49,FALSE,200,2025-09-28 06:12:46
CDN000011876,Japan,154.58,5.57,FALSE,200,2024-12-24 15:29:05
CDN000011877,USA,428.69,9.59,TRUE,400,2023-08-03 06:22:13
CDN000011878,UK,499.70,1.47,TRUE,400,2025-11-12 18:51:32
CDN000011879,India,229.26,3.40,FALSE,200,2024-11-04 05:52:25
CDN000011880,Germany,17.18,4.22,FALSE,200,2026-06-17 17:06:52
CDN000011881,Canada,324.75,4.43,TRUE,400,2024-08-29 06:34:10
CDN000011882,India,39.63,1.79,FALSE,200,2023-03-21 12:56:00
CDN000011883,USA,451.87,2.04,TRUE,200,2024-12-12 00:56:47
CDN000011884,USA,248.50,2.17,FALSE,200,2023-03-24 03:15:05
CDN000011885,UK,65.09,8.37,FALSE,200,2026-01-03 12:58:02
CDN000011886,USA,216.02,3.47,FALSE,200,2025-08-25 15:34:39
CDN000011887,Australia,433.97,2.07,TRUE,200,2024-09-14 03:23:14
CDN000011888,Singapore,370.98,4.91,TRUE,200,2023-01-07 14:40:20
CDN000011889,Canada,89.44,3.92,FALSE,200,2026-02-10 22:37:13
CDN000011890,Japan,459.44,8.21,FALSE,200,2026-03-30 12:00:17
CDN000011891,Germany,282.67,9.84,TRUE,200,2024-04-14 01:14:49
CDN000011892,UK,63.40,9.04,FALSE,200,2026-05-13 08:25:39
CDN000011893,UK,331.17,3.17,TRUE,200,2023-11-25 22:25:09
CDN000011894,Japan,449.70,2.94,TRUE,400,2024-01-03 21:01:41
CDN000011895,India,376.96,8.78,TRUE,200,2025-11-19 07:34:32
CDN000011896,Canada,132.10,4.71,FALSE,200,2023-10-12 22:50:44
CDN000011897,UK,422.23,0.72,FALSE,200,2023-03-07 16:08:40
CDN000011898,Australia,50.92,6.53,TRUE,200,2023-12-28 10:45:52
CDN000011899,Singapore,178.21,8.73,FALSE,200,2024-05-29 07:43:16
CDN000011900,USA,108.99,7.76,FALSE,504,2026-06-12 14:14:04
CDN000011901,Germany,64.82,8.52,FALSE,200,2025-03-11 05:01:10
CDN000011902,Singapore,56.54,9.84,FALSE,200,2026-06-14 07:32:07
CDN000011903,UK,57.47,2.43,FALSE,200,2023-04-26 01:14:31
CDN000011904,USA,168.61,6.59,TRUE,200,2023-05-04 06:23:12
CDN000011905,Germany,55.39,5.21,FALSE,200,2024-07-24 15:18:22
CDN000011906,UK,187.45,8.26,FALSE,200,2023-04-18 22:33:07
CDN000011907,Australia,411.15,7.80,TRUE,500,2024-06-18 22:59:17
CDN000011908,Japan,281.06,3.28,TRUE,200,2025-03-07 22:23:21
CDN000011909,Canada,298.90,2.89,TRUE,200,2025-09-09 08:20:03
CDN000011910,Germany,57.21,3.98,FALSE,200,2024-08-26 23:26:16
CDN000011911,Australia,349.25,7.24,TRUE,200,2025-08-29 16:38:23
CDN000011912,Germany,450.48,9.11,TRUE,200,2025-06-20 04:42:24
CDN000011913,UK,299.44,7.11,FALSE,200,2023-01-11 01:49:19
CDN000011914,Germany,479.59,1.30,TRUE,502,2026-03-14 20:23:02
CDN000011915,Australia,367.99,3.87,TRUE,400,2026-06-27 18:59:36
CDN000011916,Singapore,138.97,8.32,FALSE,504,2024-07-31 19:44:34
CDN000011917,Canada,231.24,2.96,FALSE,200,2023-09-08 22:01:18
CDN000011918,Singapore,292.99,9.87,TRUE,200,2024-07-23 11:12:44
CDN000011919,Germany,87.14,4.95,FALSE,200,2026-04-18 19:19:34
CDN000011920,Canada,324.54,6.12,TRUE,500,2026-05-03 05:24:15
CDN000011921,USA,254.84,1.01,TRUE,504,2025-05-12 15:07:40
CDN000011922,Japan,18.81,8.35,FALSE,200,2025-07-04 19:35:19
CDN000011923,Australia,363.81,6.58,FALSE,200,2025-02-17 01:37:31
CDN000011924,Australia,499.47,9.93,TRUE,502,2026-04-10 01:47:36
CDN000011925,India,357.59,1.59,FALSE,200,2025-05-29 17:14:01
CDN000011926,Canada,199.63,4.69,FALSE,200,2024-08-15 09:35:40
CDN000011927,Japan,399.55,4.35,TRUE,400,2025-08-19 12:37:07
CDN000011928,Germany,247.12,6.31,FALSE,200,2025-10-26 02:51:00
CDN000011929,Australia,329.54,7.95,TRUE,400,2025-05-28 09:15:39
CDN000011930,Australia,125.97,7.22,FALSE,200,2025-10-03 03:31:25
CDN000011931,Japan,254.96,4.90,TRUE,400,2024-04-13 14:22:17
CDN000011932,Australia,374.20,5.97,TRUE,504,2024-01-18 01:33:50
CDN000011933,Australia,271.94,5.34,TRUE,400,2025-02-13 13:26:28
CDN000011934,Japan,458.34,6.46,TRUE,200,2023-02-09 02:45:08
CDN000011935,Japan,485.03,3.58,TRUE,400,2025-09-14 01:43:51
CDN000011936,Japan,13.77,6.15,FALSE,200,2024-09-24 23:53:29
CDN000011937,USA,303.81,4.46,FALSE,200,2026-05-30 14:44:21
CDN000011938,USA,36.85,0.29,FALSE,200,2026-04-07 04:19:45
CDN000011939,UK,447.03,2.11,TRUE,400,2023-05-22 01:19:20
CDN000011940,Australia,402.06,1.78,TRUE,500,2024-07-31 21:42:15
CDN000011941,Singapore,216.73,8.86,FALSE,400,2024-05-25 05:16:17
CDN000011942,Germany,440.34,4.22,TRUE,200,2023-09-25 14:32:23
CDN000011943,Australia,371.73,3.84,TRUE,200,2024-08-06 16:18:26
CDN000011944,Germany,411.86,1.98,FALSE,502,2025-12-26 10:08:17
CDN000011945,Canada,255.76,2.71,TRUE,200,2025-07-26 03:15:07
CDN000011946,Australia,155.98,2.90,FALSE,400,2025-03-22 22:50:54
CDN000011947,India,197.62,4.83,FALSE,200,2025-08-03 17:12:36
CDN000011948,Germany,14.24,8.94,FALSE,200,2025-09-23 06:29:19
CDN000011949,Germany,27.19,7.72,FALSE,200,2026-05-12 09:29:51
CDN000011950,Australia,173.89,4.42,FALSE,504,2024-04-21 17:24:52
CDN000011951,Japan,98.10,8.85,FALSE,504,2024-12-21 01:04:11
CDN000011952,Singapore,83.41,3.07,FALSE,500,2024-12-31 06:43:39
CDN000011953,India,410.69,9.28,TRUE,500,2023-09-04 16:12:44
CDN000011954,USA,394.17,4.23,FALSE,500,2024-11-30 12:19:59
CDN000011955,Japan,413.41,2.05,TRUE,200,2025-02-07 03:25:50
CDN000011956,Singapore,318.98,2.83,TRUE,200,2024-05-20 05:28:25
CDN000011957,Australia,313.28,7.30,TRUE,200,2025-01-21 10:18:26
CDN000011958,UK,475.77,5.89,TRUE,400,2023-07-08 18:08:07
CDN000011959,Singapore,480.83,4.52,FALSE,200,2024-06-21 05:56:20
CDN000011960,UK,373.93,6.97,TRUE,200,2024-06-27 20:23:27
CDN000011961,Canada,398.04,8.30,TRUE,500,2024-11-16 09:32:04
CDN000011962,Germany,127.57,1.25,FALSE,200,2026-02-11 03:13:43
CDN000011963,Germany,123.23,9.41,FALSE,200,2025-05-07 05:45:37
CDN000011964,USA,425.83,5.82,TRUE,200,2024-02-24 17:28:25
CDN000011965,UK,320.76,7.81,FALSE,500,2025-11-26 06:47:30
CDN000011966,Australia,76.59,2.25,FALSE,500,2025-04-30 19:22:21
